DATE,TIME,実績(万kW)
2005 6 16,7 00,3143
2005 6 16,8 00,3547
2005 6 16,9 00,3877
2005 6 16,10 00,3994
2005 6 16,11 00,4019
2005 6 16,12 00,3773
2005 6 16,13 00,3979
2005 6 16,14 00,4010
2005 6 16,15 00,3991
2005 6 16,16 00,4041
2005 6 16,17 00,3986
2005 6 16,18 00,3935
2005 6 16,19 00,3835
2005 6 16,20 00,3623
2005 6 16,21 00,3426
2005 6 16,22 00,3340
2005 6 16,23 00,3133
2005 6 17,0 00,2894
2005 6 17,1 00,2733
2005 6 17,2 00,2630
2005 6 17,3 00,2553
2005 6 17,4 00,2500
2005 6 17,5 00,2514
2005 6 17,6 00,2742
2005 6 17,7 00,3076
2005 6 17,8 00,3490
2005 6 17,9 00,3839
2005 6 17,10 00,3978
2005 6 17,11 00,4028
2005 6 17,12 00,3839
2005 6 17,13 00,4065
2005 6 17,14 00,4089
2005 6 17,15 00,4051
2005 6 17,16 00,4072
2005 6 17,17 00,3988
2005 6 17,18 00,3962
2005 6 17,19 00,3887
2005 6 17,20 00,3674
2005 6 17,21 00,3457
2005 6 17,22 00,3387
2005 6 17,23 00,3181
2005 6 18,0 00,2939
2005 6 18,1 00,2764
2005 6 18,2 00,2651
2005 6 18,3 00,2563
2005 6 18,4 00,2503
2005 6 18,5 00,2475
2005 6 18,6 00,2589
2005 6 18,7 00,2812
2005 6 18,8 00,3132
2005 6 18,9 00,3400
2005 6 18,10 00,3535
2005 6 18,11 00,3604
2005 6 18,12 00,3566
2005 6 18,13 00,3690
2005 6 18,14 00,3724
2005 6 18,15 00,3700
2005 6 18,16 00,3673
2005 6 18,17 00,3591
2005 6 18,18 00,3615
2005 6 18,19 00,3709
2005 6 18,20 00,3578
2005 6 18,21 00,3372
2005 6 18,22 00,3196
2005 6 18,23 00,3001
2005 6 19,0 00,2786
2005 6 19,1 00,2637
2005 6 19,2 00,2510
2005 6 19,3 00,2426
2005 6 19,4 00,2368
2005 6 19,5 00,2326
2005 6 19,6 00,2398
2005 6 19,7 00,2584
2005 6 19,8 00,2805
2005 6 19,9 00,3065
2005 6 19,10 00,3221
2005 6 19,11 00,3280
2005 6 19,12 00,3312
2005 6 19,13 00,3339
2005 6 19,14 00,3340
2005 6 19,15 00,3338
2005 6 19,16 00,3340
2005 6 19,17 00,3388
2005 6 19,18 00,3459
2005 6 19,19 00,3580
2005 6 19,20 00,3481
2005 6 19,21 00,3310
2005 6 19,22 00,3146
2005 6 19,23 00,2939
2005 6 20,0 00,2726
2005 6 20,1 00,2592
2005 6 20,2 00,2504
2005 6 20,3 00,2438
2005 6 20,4 00,2398
2005 6 20,5 00,2423
2005 6 20,6 00,2682
2005 6 20,7 00,3089
2005 6 20,8 00,3603
2005 6 20,9 00,4047
2005 6 20,10 00,4269
2005 6 20,11 00,4380
2005 6 20,12 00,4215
2005 6 20,13 00,4493
2005 6 20,14 00,4540
2005 6 20,15 00,4486
2005 6 20,16 00,4460
2005 6 20,17 00,4293
2005 6 20,18 00,4184
2005 6 20,19 00,4134
2005 6 20,20 00,3914
2005 6 20,21 00,3680
2005 6 20,22 00,3593
2005 6 20,23 00,3338
2005 6 21,0 00,3057
2005 6 21,1 00,2856
2005 6 21,2 00,2729
2005 6 21,3 00,2642
2005 6 21,4 00,2578
2005 6 21,5 00,2591
2005 6 21,6 00,2852
2005 6 21,7 00,3236
2005 6 21,8 00,3758
2005 6 21,9 00,4204
2005 6 21,10 00,4426
2005 6 21,11 00,4554
2005 6 21,12 00,4361
2005 6 21,13 00,4608
2005 6 21,14 00,4658
2005 6 21,15 00,4594
2005 6 21,16 00,4553
2005 6 21,17 00,4366
2005 6 21,18 00,4281
2005 6 21,19 00,4244
2005 6 21,20 00,4009
2005 6 21,21 00,3743
2005 6 21,22 00,3651
2005 6 21,23 00,3409
2005 6 22,0 00,3120
2005 6 22,1 00,2908
2005 6 22,2 00,2773
2005 6 22,3 00,2684
2005 6 22,4 00,2644
2005 6 22,5 00,2682
2005 6 22,6 00,2916
2005 6 22,7 00,3296
2005 6 22,8 00,3739
2005 6 22,9 00,4122
2005 6 22,10 00,4248
2005 6 22,11 00,4274
2005 6 22,12 00,4028
2005 6 22,13 00,4241
2005 6 22,14 00,4292
2005 6 22,15 00,4277
2005 6 22,16 00,4295
2005 6 22,17 00,4174
2005 6 22,18 00,4133
2005 6 22,19 00,4093
2005 6 22,20 00,3880
2005 6 22,21 00,3637
2005 6 22,22 00,3546
2005 6 22,23 00,3313
2005 6 23,0 00,3049
2005 6 23,1 00,2865
2005 6 23,2 00,2747
2005 6 23,3 00,2670
2005 6 23,4 00,2633
2005 6 23,5 00,2657
2005 6 23,6 00,2900
2005 6 23,7 00,3291
2005 6 23,8 00,3771
2005 6 23,9 00,4175
2005 6 23,10 00,4351
2005 6 23,11 00,4439
2005 6 23,12 00,4232
2005 6 23,13 00,4488
2005 6 23,14 00,4532
2005 6 23,15 00,4463
2005 6 23,16 00,4454
2005 6 23,17 00,4324
2005 6 23,18 00,4256
2005 6 23,19 00,4182
2005 6 23,20 00,3944
2005 6 23,21 00,3697
2005 6 23,22 00,3588
2005 6 23,23 00,3345
2005 6 24,0 00,3080
2005 6 24,1 00,2879
2005 6 24,2 00,2752
2005 6 24,3 00,2676
2005 6 24,4 00,2608
2005 6 24,5 00,2626
2005 6 24,6 00,2894
2005 6 24,7 00,3290
2005 6 24,8 00,3866
2005 6 24,9 00,4401
2005 6 24,10 00,4672
2005 6 24,11 00,4810
2005 6 24,12 00,4628
2005 6 24,13 00,4851
2005 6 24,14 00,4865
2005 6 24,15 00,4783
2005 6 24,16 00,4746
2005 6 24,17 00,4531
2005 6 24,18 00,4394
2005 6 24,19 00,4335
2005 6 24,20 00,4101
2005 6 24,21 00,3828
2005 6 24,22 00,3718
2005 6 24,23 00,3470
2005 6 25,0 00,3199
2005 6 25,1 00,2979
2005 6 25,2 00,2825
2005 6 25,3 00,2717
2005 6 25,4 00,2620
2005 6 25,5 00,2574
2005 6 25,6 00,2717
2005 6 25,7 00,3009
2005 6 25,8 00,3475
2005 6 25,9 00,3929
2005 6 25,10 00,4204
2005 6 25,11 00,4332
2005 6 25,12 00,4314
2005 6 25,13 00,4417
2005 6 25,14 00,4431
2005 6 25,15 00,4386
2005 6 25,16 00,4320
2005 6 25,17 00,4175
2005 6 25,18 00,4136
2005 6 25,19 00,4217
2005 6 25,20 00,4057
2005 6 25,21 00,3805
2005 6 25,22 00,3594
2005 6 25,23 00,3359
2005 6 26,0 00,3093
2005 6 26,1 00,2878
2005 6 26,2 00,2732
2005 6 26,3 00,2616
2005 6 26,4 00,2534
2005 6 26,5 00,2494
2005 6 26,6 00,2600
2005 6 26,7 00,2814
2005 6 26,8 00,3162
2005 6 26,9 00,3550
2005 6 26,10 00,3802
2005 6 26,11 00,3922
2005 6 26,12 00,4005
2005 6 26,13 00,4038
2005 6 26,14 00,4031
2005 6 26,15 00,4022
2005 6 26,16 00,4017
2005 6 26,17 00,4005
2005 6 26,18 00,4066
2005 6 26,19 00,4197
2005 6 26,20 00,4059
2005 6 26,21 00,3840
2005 6 26,22 00,3603
2005 6 26,23 00,3330
2005 6 27,0 00,3040
2005 6 27,1 00,2810
2005 6 27,2 00,2679
2005 6 27,3 00,2592
2005 6 27,4 00,2529
2005 6 27,5 00,2566
2005 6 27,6 00,2891
2005 6 27,7 00,3437
2005 6 27,8 00,4190
2005 6 27,9 00,4799
2005 6 27,10 00,5062
2005 6 27,11 00,5161
2005 6 27,12 00,4972
2005 6 27,13 00,5182
2005 6 27,14 00,5182
2005 6 27,15 00,5121
2005 6 27,16 00,5112
2005 6 27,17 00,4961
2005 6 27,18 00,4890
2005 6 27,19 00,4844
2005 6 27,20 00,4586
2005 6 27,21 00,4308
2005 6 27,22 00,4175
2005 6 27,23 00,3858
2005 6 28,0 00,3491
2005 6 28,1 00,3218
2005 6 28,2 00,3047
2005 6 28,3 00,2934
2005 6 28,4 00,2863
2005 6 28,5 00,2888
2005 6 28,6 00,3198
2005 6 28,7 00,3739
2005 6 28,8 00,4462
2005 6 28,9 00,5060
2005 6 28,10 00,5318
2005 6 28,11 00,5464
2005 6 28,12 00,5313
2005 6 28,13 00,5586
2005 6 28,14 00,5634
2005 6 28,15 00,5557
2005 6 28,16 00,5507
2005 6 28,17 00,5307
2005 6 28,18 00,5200
2005 6 28,19 00,5069
2005 6 28,20 00,4781
2005 6 28,21 00,4456
2005 6 28,22 00,4287
2005 6 28,23 00,3956
2005 6 29,0 00,3572
2005 6 29,1 00,3283
2005 6 29,2 00,3097
2005 6 29,3 00,2965
2005 6 29,4 00,2910
2005 6 29,5 00,2920
2005 6 29,6 00,3159
2005 6 29,7 00,3556
2005 6 29,8 00,4105
2005 6 29,9 00,4529
2005 6 29,10 00,4658
2005 6 29,11 00,4678
2005 6 29,12 00,4420
2005 6 29,13 00,4611
2005 6 29,14 00,4632
2005 6 29,15 00,4585
2005 6 29,16 00,4596
2005 6 29,17 00,4461
2005 6 29,18 00,4379
2005 6 29,19 00,4332
2005 6 29,20 00,4118
2005 6 29,21 00,3860
2005 6 29,22 00,3756
2005 6 29,23 00,3489
2005 6 30,0 00,3192
2005 6 30,1 00,2981
2005 6 30,2 00,2838
2005 6 30,3 00,2753
2005 6 30,4 00,2710
2005 6 30,5 00,2764
2005 6 30,6 00,3017
2005 6 30,7 00,3429
2005 6 30,8 00,3945
2005 6 30,9 00,4372
2005 6 30,10 00,4542
2005 6 30,11 00,4617
2005 6 30,12 00,4440
2005 6 30,13 00,4677
2005 6 30,14 00,4760
2005 6 30,15 00,4775
2005 6 30,16 00,4799
2005 6 30,17 00,4642
2005 6 30,18 00,4548
2005 6 30,19 00,4528
2005 6 30,20 00,4289
2005 6 30,21 00,4016
2005 6 30,22 00,3896
2005 6 30,23 00,3611
2005 7 1,0 00,3290
2005 7 1,1 00,3058
2005 7 1,2 00,2887
2005 7 1,3 00,2788
2005 7 1,4 00,2735
2005 7 1,5 00,2754
2005 7 1,6 00,3038
2005 7 1,7 00,3470
2005 7 1,8 00,4032
2005 7 1,9 00,4533
2005 7 1,10 00,4731
2005 7 1,11 00,4753
2005 7 1,12 00,4499
2005 7 1,13 00,4607
2005 7 1,14 00,4626
2005 7 1,15 00,4576
2005 7 1,16 00,4585
2005 7 1,17 00,4440
2005 7 1,18 00,4363
2005 7 1,19 00,4315
2005 7 1,20 00,4082
2005 7 1,21 00,3813
2005 7 1,22 00,3738
2005 7 1,23 00,3516
2005 7 2,0 00,3206
2005 7 2,1 00,2993
2005 7 2,2 00,2824
2005 7 2,3 00,2724
2005 7 2,4 00,2640
2005 7 2,5 00,2606
2005 7 2,6 00,2758
2005 7 2,7 00,3028
2005 7 2,8 00,3406
2005 7 2,9 00,3804
2005 7 2,10 00,4008
2005 7 2,11 00,4087
2005 7 2,12 00,4070
2005 7 2,13 00,4168
2005 7 2,14 00,4126
2005 7 2,15 00,4035
2005 7 2,16 00,3972
2005 7 2,17 00,3868
2005 7 2,18 00,3852
2005 7 2,19 00,3885
2005 7 2,20 00,3721
2005 7 2,21 00,3478
2005 7 2,22 00,3353
2005 7 2,23 00,3128
2005 7 3,0 00,2868
2005 7 3,1 00,2696
2005 7 3,2 00,2548
2005 7 3,3 00,2464
2005 7 3,4 00,2392
2005 7 3,5 00,2352
2005 7 3,6 00,2428
2005 7 3,7 00,2605
2005 7 3,8 00,2834
2005 7 3,9 00,3078
2005 7 3,10 00,3219
2005 7 3,11 00,3254
2005 7 3,12 00,3252
2005 7 3,13 00,3235
2005 7 3,14 00,3217
2005 7 3,15 00,3216
2005 7 3,16 00,3275
2005 7 3,17 00,3377
2005 7 3,18 00,3496
2005 7 3,19 00,3514
2005 7 3,20 00,3408
2005 7 3,21 00,3243
2005 7 3,22 00,3082
2005 7 3,23 00,2899
2005 7 4,0 00,2675
2005 7 4,1 00,2539
2005 7 4,2 00,2440
2005 7 4,3 00,2386
2005 7 4,4 00,2368
2005 7 4,5 00,2432
2005 7 4,6 00,2694
2005 7 4,7 00,3084
2005 7 4,8 00,3547
2005 7 4,9 00,3942
2005 7 4,10 00,4112
2005 7 4,11 00,4165
2005 7 4,12 00,3940
2005 7 4,13 00,4073
2005 7 4,14 00,4122
2005 7 4,15 00,4096
2005 7 4,16 00,4134
2005 7 4,17 00,4042
2005 7 4,18 00,4018
2005 7 4,19 00,3919
2005 7 4,20 00,3712
2005 7 4,21 00,3484
2005 7 4,22 00,3434
2005 7 4,23 00,3218
2005 7 5,0 00,2954
2005 7 5,1 00,2783
2005 7 5,2 00,2669
2005 7 5,3 00,2600
2005 7 5,4 00,2560
2005 7 5,5 00,2579
2005 7 5,6 00,2826
2005 7 5,7 00,3213
2005 7 5,8 00,3727
2005 7 5,9 00,4203
2005 7 5,10 00,4444
2005 7 5,11 00,4578
2005 7 5,12 00,4430
2005 7 5,13 00,4645
2005 7 5,14 00,4720
2005 7 5,15 00,4687
2005 7 5,16 00,4667
2005 7 5,17 00,4521
2005 7 5,18 00,4451
2005 7 5,19 00,4330
2005 7 5,20 00,4063
2005 7 5,21 00,3756
2005 7 5,22 00,3646
2005 7 5,23 00,3389
2005 7 6,0 00,3084
2005 7 6,1 00,2877
2005 7 6,2 00,2736
2005 7 6,3 00,2661
2005 7 6,4 00,2618
2005 7 6,5 00,2655
2005 7 6,6 00,2878
2005 7 6,7 00,3238
2005 7 6,8 00,3665
2005 7 6,9 00,4047
2005 7 6,10 00,4190
2005 7 6,11 00,4226
2005 7 6,12 00,4003
2005 7 6,13 00,4150
2005 7 6,14 00,4194
2005 7 6,15 00,4173
2005 7 6,16 00,4222
2005 7 6,17 00,4108
2005 7 6,18 00,4036
2005 7 6,19 00,4012
2005 7 6,20 00,3824
2005 7 6,21 00,3583
2005 7 6,22 00,3503
2005 7 6,23 00,3273
2005 7 7,0 00,3006
2005 7 7,1 00,2820
2005 7 7,2 00,2694
2005 7 7,3 00,2624
2005 7 7,4 00,2573
2005 7 7,5 00,2591
2005 7 7,6 00,2842
2005 7 7,7 00,3237
2005 7 7,8 00,3776
2005 7 7,9 00,4246
2005 7 7,10 00,4468
2005 7 7,11 00,4568
2005 7 7,12 00,4397
2005 7 7,13 00,4576
2005 7 7,14 00,4593
2005 7 7,15 00,4539
2005 7 7,16 00,4540
2005 7 7,17 00,4422
2005 7 7,18 00,4329
2005 7 7,19 00,4263
2005 7 7,20 00,4022
2005 7 7,21 00,3770
2005 7 7,22 00,3659
2005 7 7,23 00,3411
2005 7 8,0 00,3104
2005 7 8,1 00,2885
2005 7 8,2 00,2748
2005 7 8,3 00,2665
2005 7 8,4 00,2617
2005 7 8,5 00,2640
2005 7 8,6 00,2878
2005 7 8,7 00,3266
2005 7 8,8 00,3758
2005 7 8,9 00,4187
2005 7 8,10 00,4377
2005 7 8,11 00,4467
2005 7 8,12 00,4265
2005 7 8,13 00,4439
2005 7 8,14 00,4498
2005 7 8,15 00,4416
2005 7 8,16 00,4399
2005 7 8,17 00,4236
2005 7 8,18 00,4149
2005 7 8,19 00,4050
2005 7 8,20 00,3812
2005 7 8,21 00,3541
2005 7 8,22 00,3463
2005 7 8,23 00,3243
2005 7 9,0 00,2986
2005 7 9,1 00,2788
2005 7 9,2 00,2671
2005 7 9,3 00,2580
2005 7 9,4 00,2536
2005 7 9,5 00,2506
2005 7 9,6 00,2606
2005 7 9,7 00,2810
2005 7 9,8 00,3076
2005 7 9,9 00,3361
2005 7 9,10 00,3497
2005 7 9,11 00,3537
2005 7 9,12 00,3460
2005 7 9,13 00,3521
2005 7 9,14 00,3532
2005 7 9,15 00,3517
2005 7 9,16 00,3560
2005 7 9,17 00,3566
2005 7 9,18 00,3625
2005 7 9,19 00,3619
2005 7 9,20 00,3474
2005 7 9,21 00,3300
2005 7 9,22 00,3227
2005 7 9,23 00,3070
2005 7 10,0 00,2847
2005 7 10,1 00,2686
2005 7 10,2 00,2555
2005 7 10,3 00,2474
2005 7 10,4 00,2403
2005 7 10,5 00,2354
2005 7 10,6 00,2449
2005 7 10,7 00,2670
2005 7 10,8 00,2952
2005 7 10,9 00,3266
2005 7 10,10 00,3485
2005 7 10,11 00,3576
2005 7 10,12 00,3632
2005 7 10,13 00,3686
2005 7 10,14 00,3754
2005 7 10,15 00,3804
2005 7 10,16 00,3844
2005 7 10,17 00,3885
2005 7 10,18 00,3983
2005 7 10,19 00,4137
2005 7 10,20 00,4013
2005 7 10,21 00,3805
2005 7 10,22 00,3585
2005 7 10,23 00,3330
2005 7 11,0 00,3020
2005 7 11,1 00,2821
2005 7 11,2 00,2674
2005 7 11,3 00,2595
2005 7 11,4 00,2541
2005 7 11,5 00,2578
2005 7 11,6 00,2877
2005 7 11,7 00,3405
2005 7 11,8 00,4077
2005 7 11,9 00,4657
2005 7 11,10 00,4943
2005 7 11,11 00,5020
2005 7 11,12 00,4866
2005 7 11,13 00,5076
2005 7 11,14 00,5142
2005 7 11,15 00,5100
2005 7 11,16 00,5082
2005 7 11,17 00,4933
2005 7 11,18 00,4874
2005 7 11,19 00,4808
2005 7 11,20 00,4523
2005 7 11,21 00,4206
2005 7 11,22 00,4056
2005 7 11,23 00,3723
2005 7 12,0 00,3348
2005 7 12,1 00,3078
2005 7 12,2 00,2917
2005 7 12,3 00,2804
2005 7 12,4 00,2754
2005 7 12,5 00,2745
2005 7 12,6 00,2982
2005 7 12,7 00,3350
2005 7 12,8 00,3857
2005 7 12,9 00,4228
2005 7 12,10 00,4347
2005 7 12,11 00,4340
2005 7 12,12 00,4100
2005 7 12,13 00,4266
2005 7 12,14 00,4330
2005 7 12,15 00,4308
2005 7 12,16 00,4332
2005 7 12,17 00,4225
2005 7 12,18 00,4164
2005 7 12,19 00,4062
2005 7 12,20 00,3820
2005 7 12,21 00,3562
2005 7 12,22 00,3485
2005 7 12,23 00,3248
2005 7 13,0 00,2983
2005 7 13,1 00,2794
2005 7 13,2 00,2678
2005 7 13,3 00,2611
2005 7 13,4 00,2574
2005 7 13,5 00,2590
2005 7 13,6 00,2812
2005 7 13,7 00,3138
2005 7 13,8 00,3580
2005 7 13,9 00,3953
2005 7 13,10 00,4107
2005 7 13,11 00,4169
2005 7 13,12 00,3971
2005 7 13,13 00,4137
2005 7 13,14 00,4191
2005 7 13,15 00,4166
2005 7 13,16 00,4205
2005 7 13,17 00,4104
2005 7 13,18 00,4087
2005 7 13,19 00,4038
2005 7 13,20 00,3810
2005 7 13,21 00,3576
2005 7 13,22 00,3491
2005 7 13,23 00,3269
2005 7 14,0 00,3012
2005 7 14,1 00,2833
2005 7 14,2 00,2702
2005 7 14,3 00,2631
2005 7 14,4 00,2602
2005 7 14,5 00,2624
2005 7 14,6 00,2841
2005 7 14,7 00,3190
2005 7 14,8 00,3661
2005 7 14,9 00,4046
2005 7 14,10 00,4208
2005 7 14,11 00,4255
2005 7 14,12 00,4050
2005 7 14,13 00,4240
2005 7 14,14 00,4315
2005 7 14,15 00,4316
2005 7 14,16 00,4364
2005 7 14,17 00,4300
2005 7 14,18 00,4277
2005 7 14,19 00,4226
2005 7 14,20 00,3996
2005 7 14,21 00,3752
2005 7 14,22 00,3657
2005 7 14,23 00,3421
2005 7 15,0 00,3127
2005 7 15,1 00,2915
2005 7 15,2 00,2783
2005 7 15,3 00,2686
2005 7 15,4 00,2641
2005 7 15,5 00,2655
2005 7 15,6 00,2924
2005 7 15,7 00,3368
2005 7 15,8 00,4022
2005 7 15,9 00,4580
2005 7 15,10 00,4848
2005 7 15,11 00,4994
2005 7 15,12 00,4865
2005 7 15,13 00,5081
2005 7 15,14 00,5178
2005 7 15,15 00,5146
2005 7 15,16 00,5133
2005 7 15,17 00,4920
2005 7 15,18 00,4784
2005 7 15,19 00,4716
2005 7 15,20 00,4437
2005 7 15,21 00,4118
2005 7 15,22 00,3986
2005 7 15,23 00,3730
2005 7 16,0 00,3404
2005 7 16,1 00,3155
2005 7 16,2 00,2977
2005 7 16,3 00,2861
2005 7 16,4 00,2786
2005 7 16,5 00,2754
2005 7 16,6 00,2881
2005 7 16,7 00,3139
2005 7 16,8 00,3524
2005 7 16,9 00,3957
2005 7 16,10 00,4212
2005 7 16,11 00,4354
2005 7 16,12 00,4336
2005 7 16,13 00,4439
2005 7 16,14 00,4476
2005 7 16,15 00,4399
2005 7 16,16 00,4338
2005 7 16,17 00,4224
2005 7 16,18 00,4223
2005 7 16,19 00,4281
2005 7 16,20 00,4094
2005 7 16,21 00,3860
2005 7 16,22 00,3767
2005 7 16,23 00,3521
2005 7 17,0 00,3223
2005 7 17,1 00,2994
2005 7 17,2 00,2821
2005 7 17,3 00,2704
2005 7 17,4 00,2626
2005 7 17,5 00,2587
2005 7 17,6 00,2703
2005 7 17,7 00,2944
2005 7 17,8 00,3299
2005 7 17,9 00,3685
2005 7 17,10 00,3922
2005 7 17,11 00,4040
2005 7 17,12 00,4116
2005 7 17,13 00,4143
2005 7 17,14 00,4127
2005 7 17,15 00,4100
2005 7 17,16 00,4064
2005 7 17,17 00,4076
2005 7 17,18 00,4139
2005 7 17,19 00,4242
2005 7 17,20 00,4096
2005 7 17,21 00,3898
2005 7 17,22 00,3696
2005 7 17,23 00,3428
2005 7 18,0 00,3117
2005 7 18,1 00,2894
2005 7 18,2 00,2721
2005 7 18,3 00,2614
2005 7 18,4 00,2544
2005 7 18,5 00,2534
2005 7 18,6 00,2736
2005 7 18,7 00,3103
2005 7 18,8 00,3649
2005 7 18,9 00,4163
2005 7 18,10 00,4460
2005 7 18,11 00,4620
2005 7 18,12 00,4630
2005 7 18,13 00,4703
2005 7 18,14 00,4790
2005 7 18,15 00,4716
2005 7 18,16 00,4703
2005 7 18,17 00,4620
2005 7 18,18 00,4617
2005 7 18,19 00,4708
2005 7 18,20 00,4543
2005 7 18,21 00,4306
2005 7 18,22 00,4053
2005 7 18,23 00,3742
2005 7 19,0 00,3404
2005 7 19,1 00,3138
2005 7 19,2 00,2966
2005 7 19,3 00,2855
2005 7 19,4 00,2785
2005 7 19,5 00,2802
2005 7 19,6 00,3117
2005 7 19,7 00,3655
2005 7 19,8 00,4397
2005 7 19,9 00,4947
2005 7 19,10 00,5162
2005 7 19,11 00,5237
2005 7 19,12 00,5044
2005 7 19,13 00,5210
2005 7 19,14 00,5247
2005 7 19,15 00,5165
2005 7 19,16 00,5115
2005 7 19,17 00,4924
2005 7 19,18 00,4789
2005 7 19,19 00,4690
2005 7 19,20 00,4390
2005 7 19,21 00,4084
2005 7 19,22 00,3915
2005 7 19,23 00,3611
2005 7 20,0 00,3271
2005 7 20,1 00,3013
2005 7 20,2 00,2849
2005 7 20,3 00,2742
2005 7 20,4 00,2686
2005 7 20,5 00,2693
2005 7 20,6 00,2945
2005 7 20,7 00,3394
2005 7 20,8 00,3946
2005 7 20,9 00,4344
2005 7 20,10 00,4513
2005 7 20,11 00,4626
2005 7 20,12 00,4513
2005 7 20,13 00,4755
2005 7 20,14 00,4817
2005 7 20,15 00,4799
2005 7 20,16 00,4797
2005 7 20,17 00,4608
2005 7 20,18 00,4513
2005 7 20,19 00,4456
2005 7 20,20 00,4210
2005 7 20,21 00,3936
2005 7 20,22 00,3813
2005 7 20,23 00,3544
2005 7 21,0 00,3221
2005 7 21,1 00,2996
2005 7 21,2 00,2830
2005 7 21,3 00,2738
2005 7 21,4 00,2686
2005 7 21,5 00,2690
2005 7 21,6 00,2949
2005 7 21,7 00,3397
2005 7 21,8 00,4055
2005 7 21,9 00,4618
2005 7 21,10 00,4899
2005 7 21,11 00,5041
2005 7 21,12 00,4918
2005 7 21,13 00,5113
2005 7 21,14 00,5164
2005 7 21,15 00,5122
2005 7 21,16 00,5099
2005 7 21,17 00,4896
2005 7 21,18 00,4808
2005 7 21,19 00,4732
2005 7 21,20 00,4471
2005 7 21,21 00,4188
2005 7 21,22 00,4048
2005 7 21,23 00,3752
2005 7 22,0 00,3383
2005 7 22,1 00,3132
2005 7 22,2 00,2950
2005 7 22,3 00,2844
2005 7 22,4 00,2783
2005 7 22,5 00,2796
2005 7 22,6 00,3055
2005 7 22,7 00,3526
2005 7 22,8 00,4187
2005 7 22,9 00,4704
2005 7 22,10 00,4926
2005 7 22,11 00,5025
2005 7 22,12 00,4802
2005 7 22,13 00,4909
2005 7 22,14 00,4853
2005 7 22,15 00,4714
2005 7 22,16 00,4649
2005 7 22,17 00,4463
2005 7 22,18 00,4367
2005 7 22,19 00,4239
2005 7 22,20 00,3979
2005 7 22,21 00,3720
2005 7 22,22 00,3607
2005 7 22,23 00,3366
2005 7 23,0 00,3082
2005 7 23,1 00,2889
2005 7 23,2 00,2744
2005 7 23,3 00,2654
2005 7 23,4 00,2605
2005 7 23,5 00,2567
2005 7 23,6 00,2691
2005 7 23,7 00,2900
2005 7 23,8 00,3180
2005 7 23,9 00,3487
2005 7 23,10 00,3637
2005 7 23,11 00,3696
2005 7 23,12 00,3600
2005 7 23,13 00,3682
2005 7 23,14 00,3720
2005 7 23,15 00,3695
2005 7 23,16 00,3664
2005 7 23,17 00,3585
2005 7 23,18 00,3613
2005 7 23,19 00,3648
2005 7 23,20 00,3492
2005 7 23,21 00,3310
2005 7 23,22 00,3245
2005 7 23,23 00,3062
2005 7 24,0 00,2834
2005 7 24,1 00,2689
2005 7 24,2 00,2559
2005 7 24,3 00,2458
2005 7 24,4 00,2399
2005 7 24,5 00,2372
2005 7 24,6 00,2458
2005 7 24,7 00,2653
2005 7 24,8 00,2926
2005 7 24,9 00,3200
2005 7 24,10 00,3381
2005 7 24,11 00,3462
2005 7 24,12 00,3504
2005 7 24,13 00,3536
2005 7 24,14 00,3549
2005 7 24,15 00,3542
2005 7 24,16 00,3578
2005 7 24,17 00,3645
2005 7 24,18 00,3771
2005 7 24,19 00,3845
2005 7 24,20 00,3717
2005 7 24,21 00,3539
2005 7 24,22 00,3369
2005 7 24,23 00,3132
2005 7 25,0 00,2872
2005 7 25,1 00,2712
2005 7 25,2 00,2598
2005 7 25,3 00,2519
2005 7 25,4 00,2492
2005 7 25,5 00,2525
2005 7 25,6 00,2796
2005 7 25,7 00,3303
2005 7 25,8 00,3977
2005 7 25,9 00,4523
2005 7 25,10 00,4782
2005 7 25,11 00,4916
2005 7 25,12 00,4772
2005 7 25,13 00,4924
2005 7 25,14 00,4979
2005 7 25,15 00,4953
2005 7 25,16 00,4960
2005 7 25,17 00,4810
2005 7 25,18 00,4763
2005 7 25,19 00,4726
2005 7 25,20 00,4475
2005 7 25,21 00,4193
2005 7 25,22 00,4014
2005 7 25,23 00,3671
2005 7 26,0 00,3290
2005 7 26,1 00,3050
2005 7 26,2 00,2870
2005 7 26,3 00,2764
2005 7 26,4 00,2721
2005 7 26,5 00,2752
2005 7 26,6 00,2972
2005 7 26,7 00,3381
2005 7 26,8 00,3966
2005 7 26,9 00,4419
2005 7 26,10 00,4621
2005 7 26,11 00,4725
2005 7 26,12 00,4520
2005 7 26,13 00,4645
2005 7 26,14 00,4667
2005 7 26,15 00,4656
2005 7 26,16 00,4688
2005 7 26,17 00,4572
2005 7 26,18 00,4509
2005 7 26,19 00,4388
2005 7 26,20 00,4152
2005 7 26,21 00,3929
2005 7 26,22 00,3775
2005 7 26,23 00,3506
2005 7 27,0 00,3180
2005 7 27,1 00,2986
2005 7 27,2 00,2854
2005 7 27,3 00,2766
2005 7 27,4 00,2730
2005 7 27,5 00,2752
2005 7 27,6 00,3019
2005 7 27,7 00,3512
2005 7 27,8 00,4268
2005 7 27,9 00,4932
2005 7 27,10 00,5244
2005 7 27,11 00,5388
2005 7 27,12 00,5220
2005 7 27,13 00,5344
2005 7 27,14 00,5368
2005 7 27,15 00,5306
2005 7 27,16 00,5281
2005 7 27,17 00,5045
2005 7 27,18 00,4867
2005 7 27,19 00,4808
2005 7 27,20 00,4512
